@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE docid        STRING
@ATTRIBUTE mention      STRING
@ATTRIBUTE offset       NUMERIC
@ATTRIBUTE link         STRING
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents   NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
"-docstart- (811 athletics)","donovan bailey",327,"NULL",2.0,1.0,7.0,1.0,0.48,243.0,114.0,18.0,1,1,1
"-docstart- (437 tennis)","els callens",3933,"NULL",2.0,1.0,2.0,1.0,0.95,193.0,848.0,205.0,1,1,1
"-docstart- (180 soccer)","old trafford",573,"NULL",2.0,1.0,9.0,6.0,0.45,101.0,206.0,45.0,1,1,1
"-docstart- (441 soccer)","danny blind",383,"NULL",2.0,1.0,2.0,1.0,0.28,126.0,249.0,60.0,1,1,1
"-docstart- (652 baseball)","wally joyner",1818,"NULL",2.0,1.0,2.0,1.0,0.58,150.0,552.0,77.0,1,1,1
"-docstart- (1058testa cricket)","adam hollioake",226,"NULL",2.0,2.0,2.0,1.0,0.26,165.0,136.0,40.0,1,1,1
"-docstart- (249 cricket)","trent bridge",1540,"NULL",2.0,1.0,7.0,3.0,0.61,169.0,419.0,51.0,1,1,1
"-docstart- (161 athletics)","cathy freeman",4500,"NULL",2.0,1.0,2.0,1.0,0.65,32.0,1313.0,341.0,1,1,1
"-docstart- (967testa athletics)","mark crear",809,"NULL",2.0,1.0,1.0,1.0,0.13,16.0,1145.0,306.0,1,1,1
"-docstart- (39 soccer)","manchester united",129,"NULL",2.0,1.0,13.0,10.0,0.15,173.0,142.0,20.0,1,1,1
"-docstart- (341 soccer)","universitatea cluj",454,"NULL",2.0,2.0,1.0,7.0,0.38,280.0,264.0,38.0,1,1,1
"-docstart- (34 tennis)","shi-ting wang",439,"NULL",2.0,1.0,1.0,1.0,0.93,435.0,92.0,20.0,1,1,1
"-docstart- (84 russians)","boris yeltsin",89,"NULL",2.0,1.0,18.0,1.0,0.17,236.0,77.0,14.0,1,1,1
"-docstart- (1059testa baseball)","mariano duncan",1776,"NULL",2.0,1.0,1.0,1.0,0.41,131.0,775.0,106.0,1,1,1
"-docstart- (638 golf)","klas eriksson",635,"NULL",2.0,1.0,4.0,1.0,0.48,1122.0,227.0,78.0,1,1,1
"-docstart- (674 soccer)","bayern munich",124,"NULL",2.0,1.0,8.0,5.0,0.12,184.0,165.0,27.0,1,1,1
"-docstart- (745 anti-bhutto)","benazir bhutto",187,"NULL",2.0,1.0,2.0,1.0,0.09,171.0,347.0,40.0,1,1,1
"-docstart- (533 baseball)","joe carter",2305,"NULL",2.0,1.0,1.0,8.0,0.9,187.0,464.0,61.0,1,1,1
"-docstart- (817 tennis)","pablo campana",1485,"NULL",2.0,1.0,3.0,1.0,0.58,1403.0,530.0,116.0,1,1,1
"-docstart- (525 cricket)","jack russell",447,"NULL",2.0,1.0,1.0,9.0,0.25,33.0,420.0,57.0,1,1,1
"-docstart- (1392testb soccer)","espanyol",646,"NULL",1.0,1.0,3.0,3.0,0.72,844.0,225.0,27.0,1,1,1
"-docstart- (1204testb soccer)","espanyol",615,"NULL",1.0,1.0,3.0,3.0,0.71,733.0,219.0,25.0,1,1,1
"-docstart- (364 golf)","ronan rafferty",704,"NULL",2.0,1.0,2.0,1.0,0.64,621.0,231.0,50.0,1,1,1
"-docstart- (1077testa soccer)","vojvodina",222,"NULL",1.0,2.0,3.0,18.0,0.19,1101.0,333.0,51.0,1,1,1
"-docstart- (362 cycling)","johan museeuw",227,"NULL",2.0,1.0,2.0,1.0,0.27,29.0,161.0,42.0,1,1,1
"-docstart- (801 golf)","iain pyman",800,"NULL",2.0,1.0,2.0,1.0,0.69,1110.0,233.0,59.0,1,1,1
"-docstart- (958testa tennis)","kimberly po",1786,"NULL",2.0,1.0,4.0,1.0,0.74,24.0,484.0,100.0,1,1,1
"-docstart- (804 cycling)","darryn hill",563,"NULL",2.0,1.0,2.0,1.0,0.43,57.0,225.0,48.0,1,1,1
"-docstart- (1013testa u.s.)","pan am flight 103",1157,"NULL",4.0,1.0,1.0,2.0,0.92,187.0,214.0,34.0,0,1,1
"-docstart- (41 soccer)","manchester united",45,"NULL",2.0,2.0,13.0,10.0,0.13,63.0,54.0,12.0,0,1,1
"-docstart- (963testa golf)","nolan henke",264,"NULL",2.0,1.0,3.0,1.0,0.4,423.0,106.0,34.0,1,1,1
"-docstart- (1102testa soccer)","lilian thuram",1598,"NULL",2.0,1.0,1.0,1.0,0.67,140.0,438.0,73.0,1,1,1
"-docstart- (1097testa baseball)","tom glavine",2067,"NULL",2.0,1.0,1.0,1.0,0.43,184.0,881.0,103.0,1,1,1
"-docstart- (163 soccer)","oliver kahn",860,"NULL",2.0,1.0,1.0,1.0,0.69,405.0,195.0,42.0,1,1,1
"-docstart- (998testa yeltsin)","boris yeltsin",86,"NULL",2.0,1.0,18.0,1.0,0.07,174.0,189.0,27.0,1,1,1
"-docstart- (663 tennis)","grant stafford",2382,"NULL",2.0,1.0,2.0,1.0,0.9,337.0,535.0,112.0,1,1,1
"-docstart- (962testa nfl)","pro bowl",337,"NULL",2.0,1.0,1.0,50.0,0.28,83.0,189.0,24.0,0,0,1
"-docstart- (16 afghan)","burhanuddin rabbani",1240,"NULL",2.0,1.0,3.0,1.0,0.6,107.0,343.0,49.0,1,1,1
"-docstart- (437 tennis)","nicole bradtke",3962,"NULL",2.0,1.0,1.0,1.0,0.95,193.0,848.0,205.0,1,1,1
"-docstart- (1381testb soccer)","maccabi petah tikva",398,"NULL",3.0,2.0,2.0,2.0,0.38,1009.0,241.0,34.0,1,1,1
"-docstart- (250 cricket)","aamir sohail",334,"NULL",2.0,1.0,13.0,1.0,0.43,507.0,142.0,35.0,1,1,1
"-docstart- (967testa athletics)","astrid kumbernuss",1393,"NULL",2.0,1.0,1.0,1.0,0.23,34.0,1145.0,306.0,1,1,1
"-docstart- (327 soccer)","manchester united",121,"NULL",2.0,1.0,13.0,10.0,0.47,184.0,41.0,9.0,1,1,1
"-docstart- (364 golf)","paul broadhurst",541,"NULL",2.0,1.0,6.0,1.0,0.49,621.0,231.0,50.0,1,1,1
"-docstart- (533 baseball)","carlos delgado",2320,"NULL",2.0,1.0,1.0,2.0,0.9,187.0,464.0,61.0,1,1,1
"-docstart- (542 soccer)","fortuna sittard",125,"NULL",2.0,1.0,8.0,1.0,0.81,118.0,25.0,5.0,1,1,1
"-docstart- (868 clinton)","bill clinton",75,"NULL",2.0,1.0,21.0,5.0,0.05,180.0,222.0,16.0,1,1,1
"-docstart- (938 wall)","alan greenspan",2213,"NULL",2.0,1.0,3.0,1.0,0.67,215.0,560.0,56.0,1,1,1
"-docstart- (1208testb soccer)","abel balbo",1483,"NULL",2.0,1.0,1.0,1.0,0.43,233.0,569.0,114.0,1,1,1
"-docstart- (319 motor)","gerhard berger",390,"NULL",2.0,2.0,4.0,1.0,0.32,154.0,226.0,62.0,1,1,1
"-docstart- (132 tennis)","conchita martinez",221,"NULL",2.0,1.0,8.0,0.0,0.44,471.0,91.0,18.0,1,1,1
"-docstart- (663 tennis)","sarah pitkowski",2519,"NULL",2.0,1.0,2.0,1.0,0.95,131.0,535.0,112.0,1,1,1
"-docstart- (321 motorcycling)","takuma aoki",1420,"NULL",2.0,2.0,2.0,1.0,0.69,35.0,358.0,103.0,1,1,1
"-docstart- (824 soccer)","enschede",705,"NULL",1.0,2.0,0.0,8.0,0.67,1009.0,256.0,39.0,0,1,1
"-docstart- (1373testb soccer)","liverpool",215,"NULL",1.0,1.0,15.0,120.0,0.19,617.0,203.0,83.0,1,1,1
"-docstart- (1392testb soccer)","valencia",563,"NULL",1.0,1.0,3.0,147.0,0.63,844.0,225.0,27.0,1,1,1
"-docstart- (1204testb soccer)","valencia",532,"NULL",1.0,1.0,3.0,147.0,0.62,733.0,219.0,25.0,1,1,1
"-docstart- (339 soccer)","vojvodina",126,"NULL",1.0,1.0,3.0,18.0,0.61,172.0,34.0,9.0,1,1,1
"-docstart- (173 buffett)","warren buffett",79,"NULL",2.0,1.0,1.0,1.0,0.11,119.0,112.0,12.0,1,1,1
"-docstart- (1195testb soccer)","claude makelele",142,"NULL",2.0,1.0,1.0,1.0,0.42,175.0,60.0,14.0,1,1,1
"-docstart- (819 baseball)","ray durham",1062,"NULL",2.0,1.0,1.0,1.0,0.42,202.0,447.0,53.0,1,1,1
"-docstart- (745 anti-bhutto)","nawaz sharif",353,"NULL",2.0,1.0,2.0,2.0,0.16,248.0,347.0,40.0,1,1,1
"-docstart- (945 golf)","paul eales",547,"NULL",2.0,1.0,5.0,1.0,0.49,667.0,239.0,53.0,1,1,1
"-docstart- (530 tennis)","yayuk basuki",4618,"NULL",2.0,1.0,3.0,1.0,0.99,333.0,977.0,228.0,1,1,1
"-docstart- (254 soccer)","wigan",1081,"NULL",1.0,1.0,12.0,18.0,0.78,1351.0,242.0,97.0,1,1,1
"-docstart- (42 tennis)","thomas muster",199,"NULL",2.0,1.0,7.0,1.0,0.15,459.0,272.0,63.0,1,1,1
"-docstart- (441 soccer)","ronald de boer",462,"NULL",3.0,2.0,2.0,1.0,0.33,79.0,249.0,60.0,1,1,1
"-docstart- (1179testb cricket)","shivnarine chanderpaul",248,"NULL",2.0,1.0,4.0,1.0,0.74,39.0,60.0,11.0,1,1,1
"-docstart- (429 soccer)","sao paulo",494,"NULL",2.0,2.0,7.0,6.0,0.41,986.0,306.0,49.0,1,1,1
"-docstart- (173 buffett)","berkshire hathaway",591,"NULL",2.0,1.0,0.0,2.0,0.84,164.0,112.0,12.0,0,1,1
"-docstart- (530 tennis)","doug flach",4310,"NULL",2.0,1.0,3.0,1.0,0.92,263.0,977.0,228.0,1,1,1
"-docstart- (325 soccer)","glenn hoddle",82,"NULL",2.0,1.0,3.0,1.0,0.24,198.0,49.0,12.0,1,1,1
"-docstart- (161 athletics)","francis agyepong",5655,"NULL",2.0,1.0,1.0,1.0,0.82,33.0,1313.0,341.0,1,1,1
"-docstart- (530 tennis)","jonathan stark",1439,"NULL",2.0,1.0,3.0,2.0,0.31,168.0,977.0,228.0,1,1,1
"-docstart- (340 soccer)","hutnik krakow",478,"NULL",2.0,1.0,3.0,1.0,0.72,607.0,115.0,32.0,1,1,1
"-docstart- (1350testb alpine)","renate goetschl",149,"NULL",2.0,1.0,5.0,1.0,0.11,43.0,240.0,63.0,1,1,1
"-docstart- (147 baseball)","edgar martinez",553,"NULL",2.0,1.0,2.0,1.0,0.13,156.0,797.0,85.0,1,1,1
"-docstart- (308 internet)","sun microsystems",114,"NULL",2.0,3.0,1.0,1.0,0.04,64.0,404.0,51.0,0,1,1
"-docstart- (317 athletics)","falilat ogunkoya",601,"NULL",2.0,1.0,3.0,1.0,0.3,33.0,384.0,93.0,1,1,1
"-docstart- (967testa athletics)","valentina fedyushina",1511,"NULL",2.0,1.0,1.0,0.0,0.25,36.0,1145.0,306.0,1,1,1
"-docstart- (317 athletics)","john regis",1375,"NULL",2.0,1.0,1.0,2.0,0.69,27.0,384.0,93.0,1,1,1
"-docstart- (1208testb soccer)","udinese",1893,"NULL",1.0,2.0,4.0,2.0,0.55,92.0,569.0,114.0,1,1,1
"-docstart- (1364testb soccer)","linfield",206,"NULL",1.0,2.0,1.0,4.0,0.38,479.0,116.0,19.0,1,1,1
"-docstart- (964testa golf)","payne stewart",1879,"NULL",2.0,1.0,2.0,1.0,0.84,26.0,411.0,36.0,1,1,1
"-docstart- (1380testb soccer)","agung setyabudi",1507,"NULL",2.0,1.0,1.0,1.0,0.76,22.0,399.0,52.0,1,1,1
"-docstart- (1380testb soccer)","aples tecuari",1570,"NULL",2.0,1.0,1.0,0.0,0.79,20.0,399.0,52.0,1,1,1
"-docstart- (342 soccer)","odra wodzislaw",680,"NULL",2.0,2.0,3.0,1.0,0.66,977.0,252.0,39.0,1,1,1
"-docstart- (180 soccer)","juventus",240,"NULL",1.0,5.0,7.0,19.0,0.19,174.0,206.0,45.0,1,1,1
"-docstart- (61 cricket)","ricky ponting",702,"NULL",2.0,1.0,4.0,1.0,0.72,96.0,161.0,13.0,1,1,1
"-docstart- (268 soccer)","vladimir smicer",252,"NULL",2.0,1.0,3.0,1.0,0.82,113.0,53.0,15.0,1,1,1
"-docstart- (1350testb alpine)","kate pace",950,"NULL",2.0,1.0,0.0,1.0,0.69,35.0,240.0,63.0,0,1,1
"-docstart- (676 soccer)","bayer leverkusen",308,"NULL",2.0,1.0,10.0,6.0,0.55,130.0,96.0,24.0,1,1,1
"-docstart- (872 key)","bill clinton",132,"NULL",2.0,1.0,21.0,5.0,0.35,91.0,56.0,11.0,1,1,1
"-docstart- (484 gore)","newt gingrich",299,"NULL",2.0,1.0,2.0,2.0,0.08,270.0,672.0,65.0,1,1,1
"-docstart- (679 soccer)","willem ii tilburg",123,"NULL",3.0,1.0,7.0,2.0,0.12,185.0,171.0,37.0,1,1,1
"-docstart- (1102testa soccer)","juventus",896,"NULL",1.0,1.0,7.0,19.0,0.38,120.0,438.0,73.0,1,1,1
"-docstart- (1059testa baseball)","eddie murray",2342,"NULL",2.0,1.0,1.0,4.0,0.53,87.0,775.0,106.0,1,1,1
"-docstart- (1184testb badminton)","camilla martin",1178,"NULL",2.0,2.0,2.0,1.0,0.94,87.0,249.0,63.0,1,1,1
"-docstart- (653 rugby)","christian cullen",1024,"NULL",2.0,1.0,2.0,2.0,0.78,106.0,238.0,39.0,1,1,1
"-docstart- (161 athletics)","patrick sang",2892,"NULL",2.0,1.0,1.0,1.0,0.42,29.0,1313.0,341.0,1,1,1
"-docstart- (1057testa cycling)","philippe ermenault",1759,"NULL",2.0,2.0,1.0,1.0,0.69,90.0,428.0,108.0,1,1,1
"-docstart- (1253testb russia)","boris yeltsin",442,"NULL",2.0,1.0,18.0,1.0,0.38,81.0,184.0,30.0,1,1,1
"-docstart- (687 cricket)","asanka gurusinha",877,"NULL",2.0,1.0,3.0,1.0,0.72,313.0,206.0,50.0,1,1,1
"-docstart- (672 soccer)","tijjani babangida",492,"NULL",2.0,1.0,1.0,1.0,0.95,160.0,79.0,20.0,1,1,1
"-docstart- (272 soccer)","doetinchem",148,"NULL",1.0,2.0,10.0,2.0,0.17,816.0,219.0,29.0,0,1,1
"-docstart- (144 tennis)","meredith mcgrath",1005,"NULL",2.0,1.0,1.0,1.0,0.86,229.0,179.0,25.0,1,1,1
"-docstart- (273 soccer)","fortuna duesseldorf",564,"NULL",2.0,1.0,6.0,1.0,0.8,67.0,123.0,32.0,1,1,1
"-docstart- (533 baseball)","bobby bonilla",533,"NULL",2.0,1.0,3.0,1.0,0.21,159.0,464.0,61.0,1,1,1
"-docstart- (530 tennis)","croatia",398,"NULL",1.0,1.0,19.0,162.0,0.09,285.0,977.0,228.0,1,1,1
"-docstart- (161 athletics)","davis kamoga",3275,"NULL",2.0,1.0,2.0,1.0,0.48,28.0,1313.0,341.0,1,1,1
"-docstart- (975testa cricket)","ian healy",247,"NULL",2.0,1.0,6.0,2.0,0.38,191.0,96.0,29.0,1,1,1
"-docstart- (1349testb alpine)","alexandra meissnitzer",367,"NULL",2.0,3.0,3.0,1.0,0.14,40.0,503.0,140.0,1,1,1
"-docstart- (1119testa scottish)","scottish national party",1123,"NULL",3.0,1.0,1.0,1.0,0.98,190.0,180.0,19.0,1,1,1
"-docstart- (1165testb soccer)","masayuki okano",1534,"NULL",2.0,1.0,1.0,1.0,0.84,292.0,347.0,54.0,1,1,1
"-docstart- (329 cricket)","aamir sohail",333,"NULL",2.0,2.0,13.0,1.0,0.3,572.0,203.0,47.0,1,1,1
"-docstart- (409 cricket)","imran khan",294,"NULL",2.0,2.0,1.0,15.0,0.38,127.0,147.0,32.0,1,1,1
"-docstart- (161 athletics)","svetlana zalevskaya",6263,"NULL",2.0,1.0,1.0,1.0,0.91,38.0,1313.0,341.0,1,1,1
"-docstart- (1165testb soccer)","kenichi shimokawa",1276,"NULL",2.0,2.0,1.0,1.0,0.7,292.0,347.0,54.0,1,1,1
"-docstart- (1168testb cricket)","waqar younis",1424,"NULL",2.0,2.0,15.0,1.0,0.86,153.0,334.0,74.0,1,1,1
"-docstart- (1100testa soccer)","colin calderwood",1938,"NULL",2.0,1.0,1.0,1.0,0.93,204.0,344.0,58.0,1,1,1
"-docstart- (253 soccer)","kevin keegan",246,"NULL",2.0,1.0,1.0,1.0,0.18,208.0,206.0,36.0,1,1,1
"-docstart- (72 tennis)","martina hingis",3330,"NULL",2.0,1.0,5.0,1.0,0.94,264.0,567.0,85.0,1,1,1
"-docstart- (677 soccer)","vladimir smicer",161,"NULL",2.0,1.0,3.0,1.0,0.34,440.0,88.0,29.0,1,1,1
"-docstart- (1102testa soccer)","patrice loko",1905,"NULL",2.0,1.0,3.0,1.0,0.8,156.0,438.0,73.0,1,1,1
"-docstart- (429 soccer)","gremio",614,"NULL",1.0,2.0,3.0,3.0,0.5,986.0,306.0,49.0,1,1,1
"-docstart- (370 cricket)","mohammed azharuddin",686,"NULL",2.0,1.0,1.0,1.0,0.59,228.0,196.0,29.0,1,1,1
"-docstart- (437 tennis)","scott humphries",1331,"NULL",2.0,1.0,2.0,1.0,0.32,1237.0,848.0,205.0,1,1,1
"-docstart- (1195testb soccer)","paris st germain",244,"NULL",3.0,1.0,10.0,1.0,0.72,82.0,60.0,14.0,1,1,1
"-docstart- (828 soccer)","john veldman",215,"NULL",2.0,1.0,4.0,1.0,0.42,121.0,80.0,20.0,1,1,1
"-docstart- (675 soccer)","ravenna",351,"NULL",1.0,1.0,1.0,28.0,0.89,354.0,77.0,31.0,1,1,1
"-docstart- (1381testb soccer)","hapoel haifa",420,"NULL",2.0,2.0,2.0,2.0,0.4,1009.0,241.0,34.0,1,1,1
"-docstart- (1050testa soccer)","niall quinn",436,"NULL",2.0,1.0,4.0,2.0,0.53,207.0,131.0,22.0,1,1,1
"-docstart- (858 hamas)","hamas",999,"NULL",1.0,5.0,9.0,4.0,0.94,137.0,162.0,26.0,1,1,1
"-docstart- (1202testb soccer)","real madrid",27,"NULL",2.0,11.0,13.0,9.0,0.02,51.0,222.0,54.0,0,1,1
"-docstart- (1165testb soccer)","tarek jabban",1622,"NULL",2.0,1.0,1.0,1.0,0.89,201.0,347.0,54.0,1,1,1
"-docstart- (1345testb alpine)","catherine borghi",1145,"NULL",2.0,1.0,2.0,1.0,0.82,45.0,240.0,64.0,1,1,1
"-docstart- (1355testb bobsleigh-world)","pierre lueders",306,"NULL",2.0,1.0,2.0,1.0,0.32,51.0,187.0,37.0,1,1,1
"-docstart- (201 nepal)","li peng",324,"NULL",2.0,1.0,1.0,2.0,0.35,161.0,144.0,21.0,1,1,1
"-docstart- (1349testb alpine)","regine cavagnoud",847,"NULL",2.0,1.0,3.0,1.0,0.33,232.0,503.0,140.0,1,1,1
"-docstart- (255 cricket)","saeed anwar",292,"NULL",2.0,1.0,16.0,3.0,0.88,59.0,66.0,13.0,1,1,1
"-docstart- (319 motor)","damon hill",508,"NULL",2.0,2.0,4.0,1.0,0.42,36.0,226.0,62.0,1,1,1
"-docstart- (242 motor)","minardi",1113,"NULL",1.0,2.0,2.0,6.0,0.9,38.0,210.0,64.0,1,1,1
"-docstart- (162 soccer)","juventus",342,"NULL",1.0,1.0,7.0,19.0,0.36,207.0,151.0,37.0,1,1,1
"-docstart- (147 baseball)","tim belcher",3423,"NULL",2.0,1.0,1.0,1.0,0.78,77.0,797.0,85.0,1,1,1
"-docstart- (825 athletics)","jesse owens",241,"NULL",2.0,2.0,5.0,2.0,0.11,206.0,398.0,62.0,1,1,1
"-docstart- (29 german)","bovine spongiform encephalopathy",1350,"NULL",3.0,1.0,4.0,1.0,0.58,287.0,383.0,32.0,0,0,1
"-docstart- (701 tennis)","mark philippoussis",73,"NULL",2.0,1.0,10.0,1.0,0.13,148.0,91.0,14.0,1,1,1
"-docstart- (1147testa iraq)","saddam hussein",720,"NULL",2.0,1.0,7.0,3.0,0.56,204.0,218.0,34.0,1,1,1
"-docstart- (367 soccer)","psv eindhoven",468,"NULL",2.0,1.0,13.0,4.0,0.46,90.0,175.0,38.0,1,1,1
"-docstart- (684 athletics)","frankie fredericks",803,"NULL",2.0,1.0,5.0,1.0,0.43,218.0,331.0,43.0,1,1,1
"-docstart- (191 hk)","suharto",236,"NULL",1.0,1.0,4.0,1.0,0.45,176.0,84.0,24.0,1,1,1
"-docstart- (161 athletics)","michelle freeman",520,"NULL",2.0,1.0,4.0,1.0,0.08,33.0,1313.0,341.0,1,1,1
"-docstart- (858 hamas)","hamas",0,"NULL",1.0,5.0,9.0,4.0,0.0,51.0,162.0,26.0,1,1,1
"-docstart- (38 cricket)","wasim akram",402,"NULL",2.0,3.0,16.0,1.0,0.45,25.0,161.0,42.0,1,1,1
"-docstart- (1059testa baseball)","danny tartabull",2918,"NULL",2.0,1.0,1.0,1.0,0.67,91.0,775.0,106.0,1,1,1
"-docstart- (113 india)","reserve bank of india",73,"NULL",4.0,1.0,2.0,3.0,0.08,59.0,163.0,8.0,1,1,1
"-docstart- (161 athletics)","noureddine morceli",5015,"NULL",2.0,1.0,2.0,1.0,0.73,37.0,1313.0,341.0,1,1,1
"-docstart- (441 soccer)","edgar davids",697,"NULL",2.0,1.0,2.0,1.0,0.5,157.0,249.0,60.0,1,1,1
"-docstart- (638 golf)","mark roe",418,"NULL",2.0,1.0,5.0,1.0,0.32,1122.0,227.0,78.0,1,1,1
"-docstart- (958testa tennis)","stefan edberg",2304,"NULL",2.0,1.0,7.0,1.0,0.96,142.0,484.0,100.0,1,1,1
"-docstart- (1197testb soccer)","marseille",459,"NULL",1.0,1.0,14.0,53.0,0.64,680.0,191.0,23.0,1,1,1
"-docstart- (1389testb soccer)","predrag mijatovic",144,"NULL",2.0,1.0,2.0,1.0,0.68,139.0,33.0,7.0,1,1,1
"-docstart- (1380testb soccer)","marzuki badriawan",1720,"NULL",2.0,1.0,1.0,1.0,0.86,24.0,399.0,52.0,1,1,1
"-docstart- (1349testb alpine)","heidi zurbriggen",296,"NULL",2.0,3.0,3.0,1.0,0.11,39.0,503.0,140.0,1,1,1
"-docstart- (254 soccer)","queen's park rangers",671,"NULL",3.0,1.0,1.0,1.0,0.49,1351.0,242.0,97.0,1,0,1
"-docstart- (193 turkey)","kurdistan workers party",302,"NULL",3.0,1.0,6.0,1.0,0.32,200.0,158.0,18.0,1,1,1
"-docstart- (1388testb boxing)","international boxing federation",135,"NULL",3.0,1.0,1.0,1.0,0.62,159.0,29.0,9.0,1,1,1
"-docstart- (255 cricket)","waqar younis",254,"NULL",2.0,1.0,15.0,1.0,0.76,21.0,66.0,13.0,1,1,1
"-docstart- (319 motor)","sauber",1175,"NULL",1.0,1.0,4.0,6.0,0.97,13.0,226.0,62.0,1,0,1
"-docstart- (239 tennis)","karol kucera",288,"NULL",2.0,1.0,5.0,1.0,0.88,298.0,62.0,12.0,1,1,1
"-docstart- (1102testa soccer)","zinedine zidane",907,"NULL",2.0,2.0,1.0,1.0,0.38,120.0,438.0,73.0,1,1,1
"-docstart- (35 tennis)","sergi bruguera",210,"NULL",2.0,1.0,6.0,1.0,0.44,59.0,95.0,20.0,1,1,1
"-docstart- (1202testb soccer)","real madrid",142,"NULL",2.0,11.0,13.0,9.0,0.11,145.0,222.0,54.0,1,1,1
"-docstart- (335 tennis)","todd woodbridge",196,"NULL",2.0,1.0,9.0,1.0,0.84,199.0,41.0,7.0,1,1,1
"-docstart- (785 japan)","ryutaro hashimoto",617,"NULL",2.0,1.0,4.0,1.0,0.26,187.0,385.0,31.0,1,1,1
"-docstart- (1208testb soccer)","francesco totti",1516,"NULL",2.0,1.0,1.0,1.0,0.44,233.0,569.0,114.0,1,1,1
"-docstart- (313 rallying)","marcus gronholm",348,"NULL",2.0,1.0,4.0,1.0,0.65,50.0,92.0,22.0,1,1,1
"-docstart- (945 golf)","joakim haeggman",476,"NULL",2.0,1.0,3.0,1.0,0.43,667.0,239.0,53.0,1,1,1
"-docstart- (1288testb four)","kofi annan",314,"NULL",2.0,1.0,1.0,1.0,0.17,72.0,304.0,39.0,1,1,1
"-docstart- (1070testa cricket)","nottinghamshire",1143,"NULL",1.0,1.0,12.0,20.0,0.85,56.0,243.0,65.0,1,1,1
"-docstart- (1057testa cycling)","andrea collinelli",1689,"NULL",2.0,2.0,5.0,1.0,0.66,138.0,428.0,108.0,1,1,1
"-docstart- (1097testa baseball)","andruw jones",2307,"NULL",2.0,1.0,2.0,1.0,0.48,214.0,881.0,103.0,1,1,1
"-docstart- (137 cricket)","aamir sohail",774,"NULL",2.0,2.0,13.0,1.0,0.65,509.0,219.0,55.0,1,1,1
"-docstart- (340 soccer)","gks katowice",215,"NULL",2.0,1.0,3.0,2.0,0.33,607.0,115.0,32.0,1,1,1
"-docstart- (1208testb soccer)","pavel nedved",1387,"NULL",2.0,1.0,1.0,1.0,0.41,233.0,569.0,114.0,1,1,1
"-docstart- (59 golf)","christian cevaer",581,"NULL",2.0,1.0,1.0,0.0,0.48,988.0,209.0,78.0,1,1,1
"-docstart- (1135testa manila)","organisation of islamic conference",163,"NULL",4.0,1.0,1.0,1.0,0.18,235.0,152.0,18.0,1,1,1
"-docstart- (355 soccer)","marcel desailly",1076,"NULL",2.0,1.0,2.0,1.0,0.6,229.0,301.0,42.0,1,1,1
"-docstart- (1008testa twilight)","ronald reagan",2510,"NULL",2.0,1.0,5.0,10.0,0.51,148.0,850.0,45.0,1,1,1
"-docstart- (321 motorcycling)","anthony gobert",1187,"NULL",2.0,2.0,1.0,1.0,0.58,45.0,358.0,103.0,1,1,1
"-docstart- (415 rugby)","castleford",523,"NULL",1.0,1.0,3.0,7.0,0.82,576.0,144.0,18.0,1,1,1
"-docstart- (975testa cricket)","michael bevan",270,"NULL",2.0,1.0,3.0,1.0,0.42,191.0,96.0,29.0,1,1,1
"-docstart- (317 athletics)","charmaine crooks",822,"NULL",2.0,1.0,1.0,1.0,0.41,44.0,384.0,93.0,1,1,1
"-docstart- (161 athletics)","stefka kostadinova",6113,"NULL",2.0,1.0,2.0,1.0,0.89,35.0,1313.0,341.0,1,0,1
"-docstart- (1057testa cycling)","antonella bellutti",236,"NULL",2.0,2.0,1.0,1.0,0.09,35.0,428.0,108.0,1,1,1
"-docstart- (678 soccer)","robert pires",622,"NULL",2.0,1.0,3.0,1.0,0.24,175.0,442.0,56.0,1,1,1
"-docstart- (55 soccer)","psv eindhoven",152,"NULL",2.0,1.0,13.0,4.0,0.63,174.0,41.0,7.0,1,1,1
"-docstart- (141 tennis)","wayne ferreira",167,"NULL",2.0,1.0,9.0,1.0,0.22,407.0,154.0,35.0,1,1,1
"-docstart- (652 baseball)","john smoltz",976,"NULL",2.0,1.0,1.0,1.0,0.31,168.0,552.0,77.0,1,1,1
"-docstart- (543 ice)","jyrki lumme",309,"NULL",2.0,1.0,1.0,1.0,0.47,448.0,140.0,23.0,1,1,1
"-docstart- (967testa athletics)","bob kennedy",4714,"NULL",2.0,1.0,2.0,5.0,0.79,17.0,1145.0,306.0,1,1,1
"-docstart- (1375testb rugby)","rob andrew",378,"NULL",2.0,1.0,2.0,1.0,0.97,25.0,70.0,18.0,1,1,1
"-docstart- (679 soccer)","ajax amsterdam",747,"NULL",2.0,1.0,15.0,3.0,0.75,54.0,171.0,37.0,1,1,1
"-docstart- (655 cricket)","nicky boje",909,"NULL",2.0,2.0,1.0,1.0,0.71,148.0,214.0,42.0,1,1,1
